Year,STATION,pH,250mLandCover_Natural,DissolvedOxygen,Population,Chloride,Nitrite,TotalSuspendedSolids,Nitrogen_Kjeldahl,TotalPhosphorus
2013,6008000702,8.2,0.0,17.59,7760.0,188.0,0.016,4.5,0.23,0.0215053666666666
2013,6008310402,7.83,0.0,15.43,5322.0,58.0,0.0069999999999999,6.8,0.3,0.023039966666666693
2013,6008300202,7.98,0.0,16.04,6936.0,113.0,0.018000000000000002,14.7,0.8,0.06911839999999998
2013,6008300402,7.71,0.0,14.79,5425.0,108.0,0.005,65.2,0.62,0.07080534999999931
2013,6008301802,7.97,0.0,15.05,5322.0,43.7,0.006,9.9,0.26,0.0281623166666669
2013,6008310302,8.2,0.0,15.84,8633.0,108.0,0.0139999999999999,11.0,0.18,0.025126116666666677
2013,6008501402,7.91,0.0,11.71,4791.0,340.0,0.035,14.5,0.02,0.04302825000000024
2013,6008301202,7.93,0.0,12.31,0.0,501.0,0.044000000000000004,25.9,0.83,0.07612085000000074
2013,6008000602,8.01,0.0,11.6,5595.0,321.0,0.036000000000000004,19.7,0.44,0.045092199999999714
2013,6008500402,7.74,0.0,10.71,2128.0,470.0,0.036000000000000004,126.0,0.65,0.13773245000000056
2013,6008500302,7.81,0.0,11.34,2137.0,272.0,0.02,19.8,0.63,0.05434339999999873
2013,6008301902,8.14,0.0,12.16,0.0,159.0,0.019,97.4,0.37,0.08195990000000024
2013,6008300902,7.86,0.0,11.66,5914.0,39.9,0.015,68.6,0.45,0.05827134999999983
2013,6008200302,7.97,0.0,11.86,6565.0,474.0,0.045,7.9,0.5,0.05200829999999997
2013,6008310402,8.13,0.0,10.6,5322.0,60.2,0.01,2.8,0.45,0.03901625000000022
2013,6008301802,8.01,0.0,10.68,5322.0,53.4,0.011000000000000001,6.9,0.42,0.039494550000000066
2013,6008300402,7.74,0.0,11.0,5425.0,140.0,0.005,11.9,0.49,0.03677600000000015
2013,6008300902,7.9,0.0,12.21,5914.0,24.0,0.011000000000000001,3.0,0.34,0.03060414999999981
2013,6008300202,8.14,0.0,10.39,6936.0,200.0,0.004,8.1,0.76,0.049166800000000524
2013,6008310302,7.95,0.0,9.9,8633.0,173.0,0.039,12.0,0.76,0.06364805000000046
2013,6008000702,7.88,0.0,9.65,7760.0,141.0,0.07,8.6,0.98,0.07591245000000026
2013,6010402702,8.09,759.0,11.71,29668.0,30.3,0.006,101.0,1.09,0.15254240000000022
2013,6009400202,7.89,0.0,11.73,5494.0,177.0,0.0579999999999999,7.7,1.08,0.07291990000000025
2013,6009701302,8.12,0.0,11.52,6279.0,106.0,0.045,250.0,2.25,0.37051774999999837
2013,6010403702,7.88,0.0,10.74,5139.0,71.4,0.025,38.3,1.2,0.12225385000000139
2013,6009701102,8.0,0.0,11.22,6279.0,247.0,0.034,130.0,0.65,0.14072205000000107
2013,6010700202,7.85,71.0,11.09,52016.0,125.0,0.013000000000000001,26.7,0.85,0.07324145000000037
2013,6009700302,7.82,0.0,10.28,5586.0,321.0,0.034,49.7,1.4,0.1492334000000004
2013,6009700702,7.96,0.0,10.93,8586.0,82.0,0.047,141.0,1.87,0.26772680000000276
2013,6009701802,7.87,0.0,10.94,6990.0,58.2,0.037000000000000005,161.0,0.66,0.16539084999999895
2013,6008200302,7.93,0.0,14.4,6565.0,433.0,0.0819999999999999,7.5,0.83,0.06641104999999965
2013,6008501402,7.74,0.0,13.98,4791.0,272.0,0.076,11.4,1.31,0.07250649999999997
2013,6008500402,7.56,0.0,13.5,2128.0,355.0,0.039,10.6,0.84,0.07079364999999882
2013,6008301202,7.81,0.0,14.55,0.0,370.0,0.09300000000000001,9.1,1.23,0.06671719999999909
2013,6008000602,7.94,0.0,14.5,5595.0,286.0,0.044000000000000004,5.5,0.71,0.04966845000000029
2013,6008301902,8.06,0.0,13.6,0.0,133.0,0.026000000000000002,62.3,0.65,0.06834355000000165
2013,6008500302,7.68,0.0,12.73,2137.0,233.0,0.027000000000000003,8.9,0.67,0.05931379999999906
2013,6008300902,7.92,0.0,12.52,5914.0,26.6,0.011000000000000001,5.7,0.41,0.03784835000000029
2013,6008000702,8.28,0.0,13.81,7760.0,183.0,0.02,2.2,0.84,0.06446739999999983
2013,6008300202,8.23,0.0,12.75,6936.0,84.2,0.071,10.9,1.13,0.07785445000000017
2013,6008300402,7.89,0.0,11.86,5425.0,100.0,0.01,31.3,0.7,0.07952280000000019
2013,6008301802,8.2,0.0,12.71,5322.0,48.9,0.008,4.1,0.42,0.039323350000000146
2013,6008310302,7.94,0.0,11.12,8633.0,75.4,0.018000000000000002,118.0,0.66,0.13664394999999968
2013,6008310402,7.97,0.0,11.86,5322.0,52.4,0.008,5.9,0.47,0.037896800000000126
2013,6010402702,8.03,759.0,14.78,29668.0,37.9,0.003,8.2,0.41,0.03376560000000006
2013,6009701102,8.09,0.0,14.03,6279.0,139.0,0.019,6.8,0.51,0.037498399999999696
2013,6010700202,8.12,71.0,12.12,52016.0,78.3,0.018000000000000002,14.0,0.63,0.0482869000000001
2013,6009701802,8.02,0.0,12.18,6990.0,76.4,0.01,24.8,0.54,0.053279599999999476
2013,6009701302,8.08,0.0,13.45,6279.0,105.0,0.006,6.1,0.52,0.0312006500000002
2013,6009700702,8.02,0.0,13.92,8586.0,94.7,0.009000000000000001,4.1,0.49,0.03035950000000015
2013,6010403702,7.94,0.0,13.43,5139.0,76.2,0.006,2.1,0.62,0.0412942
2013,6009700302,8.09,0.0,13.89,5586.0,161.0,0.0279999999999999,4.9,0.57,0.051328850000000176
2013,6009400202,8.01,0.0,12.87,5494.0,161.0,0.01,3.3,0.39,0.02727130000000008
2013,6008500302,7.74,0.0,11.85,2137.0,197.0,0.033,8.1,0.49,0.052307400000000615
2013,6008501402,7.72,0.0,10.84,4791.0,228.0,0.07,0.5,0.98,0.08110729999999981
2013,6008500402,7.65,0.0,10.94,2128.0,286.0,0.0139999999999999,11.8,0.5,0.055287900000000424
2013,6008301202,7.51,0.0,14.2,0.0,333.0,0.067,7.2,0.8,0.06289369999999948
2013,6008200302,7.96,0.0,12.77,6565.0,524.0,0.017,2.1,0.57,0.04247455000000034
2013,6008301902,7.68,0.0,12.53,0.0,132.0,0.017,8.1,0.59,0.04803869999999986
2013,6008000602,8.01,0.0,12.79,5595.0,291.0,0.021,6.3,0.49,0.037842999999999946
2013,6008200302,7.91,0.0,9.35,6565.0,56.5,0.059000000000000004,285.0,0.56,0.29342954999999876
2013,6008000702,7.62,0.0,8.47,7760.0,24.7,0.081,305.0,0.65,0.3195790499999996
2013,6008501402,7.73,0.0,9.46,4791.0,109.0,0.09,319.0,0.72,0.3445188499999963
2013,6008301902,7.8,0.0,9.54,0.0,36.9,0.13,615.0,0.68,0.44604399999999983
2013,6008301802,7.7,0.0,8.95,5322.0,35.1,0.0069999999999999,64.2,0.63,0.08393724999999974
2013,6009701102,7.8,0.0,9.09,6279.0,90.0,0.03,167.0,0.55,0.1575142499999979
2013,6008310402,7.65,0.0,8.46,5322.0,36.0,0.004,76.0,0.64,0.08690564999999968
2013,6008000602,7.87,0.0,9.77,5595.0,58.8,0.07200000000000001,327.0,0.59,0.34104639999999703
2013,6008300902,7.51,0.0,8.74,5914.0,21.9,0.0279999999999999,258.0,0.83,0.2667087499999986
2013,6009701802,7.85,0.0,9.25,6990.0,65.0,0.012,54.7,0.79,0.10214895000000022
2013,6008310302,7.65,0.0,8.66,8633.0,34.3,0.004,195.0,1.02,0.20454484999999983
2013,6009700302,8.31,0.0,11.79,5586.0,183.0,0.008,7.2,0.68,0.04366980000000061
2013,6010402702,8.12,759.0,10.38,29668.0,23.5,0.001,9.6,0.28,0.033087416666666945
2013,6009701302,8.31,0.0,10.36,6279.0,93.0,0.001,8.4,0.46,0.03248619999999997
2013,6010700202,8.13,71.0,11.6,52016.0,160.0,0.008,5.3,0.54,0.028551200000000002
2013,6010403702,8.07,0.0,9.43,5139.0,78.1,0.004,3.0,0.47,0.04286365000000013
2013,6009400202,8.06,0.0,10.61,5494.0,240.0,0.006,0.9,0.36,0.027999999999999994
2013,6009700702,8.36,0.0,11.13,8586.0,88.8,0.002,4.0,0.51,0.0273574
2013,6008500402,7.96,0.0,9.86,2128.0,343.0,0.0069999999999999,4.8,0.55,0.04715665000000024
2013,6008500302,7.81,0.0,9.88,2137.0,187.0,0.019,13.3,0.46,0.05990790000000076
2013,6009701302,8.47,0.0,12.33,6279.0,94.2,0.001,4.1,0.4,0.022892150000000163
2013,6010700202,7.94,71.0,11.98,52016.0,192.0,0.005,6.3,0.54,0.03143754999999984
2013,6008000702,8.15,0.0,8.58,7760.0,308.0,0.001,2.7,0.49,0.029948699999999807
2013,6009701802,8.07,0.0,10.24,6990.0,61.1,0.003,6.9,0.45,0.033914550000000154
2013,6009700702,8.22,0.0,12.63,8586.0,88.9,0.001,3.4,0.41,0.025120950000000117
2013,6009701102,8.33,0.0,12.98,6279.0,167.0,0.001,2.4,0.36,0.018355050000000043
2013,6009700302,8.29,0.0,15.87,5586.0,159.0,0.006,2.9,0.51,0.033290349999999996
2013,6010403702,8.33,0.0,11.58,5139.0,82.6,0.003,2.2,0.42,0.04206850000000024
2013,6010402702,8.32,759.0,12.5,29668.0,20.3,0.002,6.4,0.2,0.027704233333333522
2013,6009400202,7.95,0.0,12.82,5494.0,372.0,0.009000000000000001,2.3,0.27,0.021440550000000006
2013,6008501402,7.92,0.0,15.96,4791.0,256.0,0.066,3.8,1.66,0.09017214999999991
2013,6008500302,7.84,0.0,13.69,2137.0,173.0,0.01,2.6,0.32,0.030370999999999797
2013,6008200302,7.87,0.0,13.14,6565.0,586.0,0.004,4.3,0.56,0.04030095000000032
2013,6008500402,7.69,0.0,14.52,2128.0,363.0,0.006,3.5,0.43,0.03901284999999996
2013,6008000602,8.09,0.0,14.82,5595.0,395.0,0.011000000000000001,1.9,0.41,0.03092059999999981
2013,6008301202,7.84,0.0,13.16,0.0,345.0,0.188,4.1,0.74,0.05612184999999974
2013,6008310302,7.82,0.0,7.65,8633.0,132.0,0.005,24.0,0.44,0.04288575000000027
2013,6008300902,8.13,0.0,11.7,5914.0,12.2,0.003,2.3,0.22,0.0281590000000001
2013,6008301802,8.23,0.0,10.75,5322.0,54.6,0.004,2.6,0.36,0.032556949999999925
2013,6008310402,8.18,0.0,10.2,5322.0,57.0,0.003,1.4,0.39,0.036835599999999954
2013,6008301902,7.94,0.0,11.34,0.0,148.0,0.02,4.5,0.46,0.03761744999999991
2013,6008300202,7.78,0.0,6.97,6936.0,116.0,0.012,11.7,0.95,0.08245610000000088
2013,6008300402,8.17,0.0,9.64,5425.0,108.0,0.002,3.6,0.31,0.03074355000000021
2013,6010700202,7.94,71.0,10.67,52016.0,91.4,0.003,6.0,0.55,0.032367499999999966
2013,6009701802,7.9,0.0,10.5,6990.0,68.9,0.0069999999999999,11.1,0.81,0.06305489999999991
2013,6009701302,8.31,0.0,11.12,6279.0,70.7,0.006,13.7,0.8,0.053287900000000256
2013,6010402702,7.98,759.0,11.29,29668.0,25.5,0.003,25.9,0.99,0.08987694999999958
2013,6009700702,8.15,0.0,11.26,8586.0,69.6,0.006,8.4,0.8,0.04800245000000032
2013,6009701102,8.16,0.0,11.14,6279.0,87.8,0.013000000000000001,15.9,0.7,0.05330610000000042
2013,6010403702,7.93,0.0,11.41,5139.0,62.5,0.001,2.8,0.5,0.045171400000000125
2013,6009400202,8.01,0.0,11.08,5494.0,158.0,0.005,0.9,0.3,0.02444685000000008
2013,6009700302,7.99,0.0,10.85,5586.0,85.2,0.013000000000000001,16.6,0.8,0.06956605000000032
2013,6008501402,7.82,0.0,10.7,4791.0,185.0,0.075,6.5,1.52,0.07473200000000023
2013,6008000602,8.08,0.0,10.92,5595.0,173.0,0.013000000000000001,9.2,0.64,0.03935754999999983
2013,6008500302,7.75,0.0,11.02,2137.0,133.0,0.01,8.2,0.64,0.05045694999999968
2013,6008200302,7.98,0.0,10.85,6565.0,273.0,0.008,2.1,0.58,0.032844049999999896
2013,6008000702,8.03,0.0,10.53,7760.0,110.0,0.0139999999999999,3.4,1.03,0.061670550000000206
2013,6008500402,7.84,0.0,10.6,2128.0,170.0,0.009000000000000001,7.7,0.5,0.047096100000000404
2013,6008310302,8.0,0.0,11.4,8633.0,75.4,0.01,11.3,0.8,0.05113695000000071
2013,6008301802,8.08,0.0,10.97,5322.0,52.6,0.006,10.5,0.53,0.0418618500000002
2013,6008300902,7.95,0.0,11.48,5914.0,25.5,0.01,5.7,0.45,0.03688870000000031
2013,6008300402,7.97,0.0,11.18,5425.0,84.0,0.002,23.2,0.55,0.05001590000000038
2013,6008300202,7.98,0.0,10.39,6936.0,71.5,0.019,38.6,1.22,0.11411900000000051
2013,6008310402,7.92,0.0,11.3,5322.0,57.9,0.005,15.0,0.5,0.04303480000000025
2013,6008301202,7.78,0.0,10.67,0.0,290.0,0.067,13.6,1.0,0.05781025000000009
2013,6008301902,8.25,0.0,11.26,0.0,98.6,0.012,16.7,0.69,0.05314190000000018
2013,6010402702,8.35,759.0,14.83,29668.0,26.7,0.009000000000000001,5.5,0.33,0.030820849999999865
2013,6010403702,8.27,0.0,13.49,5139.0,70.0,0.004,1.9,0.48,0.03766504999999993
2013,6009701302,8.59,0.0,14.39,6279.0,79.7,0.006,6.4,0.47,0.03229169999999997
2013,6010700202,8.13,71.0,13.35,52016.0,87.6,0.005,3.7,0.44,0.025924800000000057
2013,6009700302,8.35,0.0,14.18,5586.0,105.0,0.012,9.8,0.59,0.040698699999999775
2013,6009701102,8.59,0.0,15.32,6279.0,108.0,0.0139999999999999,6.9,0.44,0.03342784999999992
2013,6009701802,8.25,0.0,13.43,6990.0,65.4,0.011000000000000001,6.3,0.66,0.03848225000000013
2013,6009400202,8.26,0.0,14.25,5494.0,146.0,0.005,2.5,0.26,0.018642166666666717
2013,6009700702,8.45,0.0,14.88,8586.0,78.5,0.0069999999999999,4.7,0.55,0.030825700000000237
2013,6008200302,8.21,0.0,13.69,6565.0,153.0,0.0139999999999999,57.0,0.31,0.04608190000000048
2013,6008000602,8.23,0.0,13.98,5595.0,94.6,0.019,19.6,0.36,0.04738559999999988
2013,6008500402,8.17,0.0,13.94,2128.0,131.0,0.012,8.1,0.47,0.04647099999999978
2013,6008000702,8.12,0.0,13.34,7760.0,65.5,0.018000000000000002,13.5,0.57,0.05124229999999973
2013,6008501402,8.05,0.0,13.61,4791.0,93.0,0.055,25.3,0.59,0.07588969999999948
2013,6008500302,8.08,0.0,14.12,2137.0,95.6,0.013000000000000001,8.9,0.48,0.050098849999999626
2013,6008300202,8.33,0.0,15.02,6936.0,64.7,0.018000000000000002,32.0,0.9,0.09340064999999906
2013,6008300402,8.35,0.0,15.4,5425.0,91.6,0.002,6.0,0.46,0.03316979999999993
2013,6008301802,8.41,0.0,15.4,5322.0,47.3,0.008,3.5,0.38,0.03562949999999982
2013,6008301202,8.12,0.0,14.7,0.0,189.0,0.038,95.6,1.27,0.17165035000000003
2013,6008300902,7.93,0.0,15.33,5914.0,26.0,0.015,4.3,0.42,0.03826305000000031
2013,6008310302,8.35,0.0,15.29,8633.0,65.5,0.012,8.1,0.72,0.04548290000000009
2013,6008310402,8.29,0.0,15.88,5322.0,52.5,0.0069999999999999,2.9,0.39,0.03327709999999956
2013,6008301902,8.56,0.0,15.72,0.0,94.1,0.015,13.1,0.51,0.05032795000000017
2013,6009701102,8.1,0.0,13.86,6279.0,130.0,0.0139999999999999,141.0,0.57,0.14348979999999983
2013,6009701302,8.19,0.0,13.89,6279.0,89.6,0.008,92.9,0.7,0.11125810000000136
2013,6010700202,7.95,71.0,13.73,52016.0,90.2,0.01,10.7,0.55,0.04118900000000004
2013,6010403702,7.87,0.0,12.35,5139.0,69.4,0.01,17.7,0.74,0.07946539999999985
2013,6009400202,8.05,0.0,12.6,5494.0,70.4,0.011000000000000001,35.3,0.56,0.06353334999999953
2013,6009700702,7.96,0.0,13.29,8586.0,88.3,0.013000000000000001,90.3,0.91,0.1333953499999999
2013,6009700302,7.98,0.0,13.49,5586.0,167.0,0.013000000000000001,54.6,0.72,0.08972545000000057
2013,6010402702,8.09,759.0,13.64,29668.0,32.8,0.005,107.0,0.88,0.13466675000000067
2013,6009701802,7.97,0.0,12.94,6990.0,57.4,0.019,65.5,0.64,0.07644409999999897
2013,6008500302,8.05,0.0,16.6,2137.0,156.0,0.0069999999999999,2.2,0.34,0.02986734999999951
2013,6008501402,7.96,0.0,15.19,4791.0,205.0,0.052000000000000005,5.1,2.23,0.062309399999999154
2013,6008200302,8.15,0.0,16.12,6565.0,205.0,0.01,2.3,0.4,0.02552064999999994
2013,6008000602,8.21,0.0,16.33,5595.0,182.0,0.011000000000000001,4.0,0.54,0.0358646999999999
2013,6008000702,8.18,0.0,17.19,7760.0,127.0,0.0069999999999999,3.1,0.78,0.03399830000000031
2013,6008500402,8.03,0.0,16.46,2128.0,232.0,0.009000000000000001,4.2,0.4,0.033124349999999664
2013,6008300402,8.12,0.0,16.88,5425.0,104.0,0.001,0.9,0.36,0.020722449999999795
2013,6008310302,8.17,0.0,17.73,8633.0,79.1,0.006,4.9,0.64,0.03399085000000035
2013,6008301802,8.19,0.0,16.59,5322.0,50.3,0.0069999999999999,1.3,0.4,0.034008049999999804
2013,6008310402,8.08,0.0,17.23,5322.0,58.0,0.0139999999999999,1.8,0.45,0.036659600000000174
2013,6008300202,8.23,0.0,17.19,6936.0,99.6,0.009000000000000001,12.2,0.69,0.049105500000000565
2013,6008300902,8.05,0.0,16.41,5914.0,27.3,0.009000000000000001,2.0,0.37,0.029247299999999914
2013,6008301202,8.07,0.0,16.15,0.0,329.0,0.034,2.5,0.77,0.04888440000000012
2013,6008301902,8.32,0.0,16.94,0.0,111.0,0.008,3.2,0.46,0.03258674999999961
2013,6009701802,8.05,0.0,15.69,6990.0,64.1,0.004,2.7,0.33,0.023844983333333406
2013,6010403702,8.2,0.0,18.62,5139.0,131.0,0.004,2.3,0.36,0.026575599999999776
2013,6009701102,8.16,0.0,17.65,6279.0,421.0,0.012,3.1,0.58,0.029308799999999878
2013,6009700702,8.05,0.0,16.12,8586.0,156.0,0.003,1.5,0.4,0.023483850000000087
2013,6010700202,7.79,71.0,14.83,52016.0,220.0,0.0069999999999999,2.9,0.42,0.03250089999999945
2013,6009701302,8.13,0.0,16.06,6279.0,166.0,0.002,1.7,0.37,0.019700350000000037
2013,6010402702,8.18,759.0,16.19,29668.0,27.8,0.004,5.9,0.34,0.026261249999999993
2013,6009400202,8.18,0.0,17.3,5494.0,871.0,0.023,3.6,0.37,0.027345499999999585
2013,6009700302,8.03,0.0,15.47,5586.0,454.0,0.012,20.8,0.59,0.05176174999999988
2013,6008500302,8.03,0.0,15.33,2137.0,890.0,0.031,47.1,0.42,0.06063944999999913
2013,6008000602,8.15,0.0,16.46,5595.0,2080.0,0.0279999999999999,5.7,0.76,0.04678225000000012
2013,6008500402,7.85,0.0,14.78,2128.0,2540.0,0.019,8.5,0.29,0.028767066666666796
2013,6008000702,7.98,0.0,14.22,7760.0,1950.0,0.009000000000000001,3.9,0.26,0.022886216666666796
2013,6008310402,7.96,0.0,15.43,5322.0,62.7,0.004,7.2,0.42,0.037486400000000114
2013,6008301802,8.12,0.0,15.72,5322.0,57.6,0.004,5.7,0.37,0.031226249999999834
2013,6008300202,8.14,0.0,16.22,6936.0,243.0,0.0069999999999999,9.1,0.73,0.051791400000000515
2013,6008300402,8.23,0.0,16.2,5425.0,160.0,0.001,3.5,0.43,0.02963894999999994
2013,6008310302,8.05,0.0,16.74,8633.0,584.0,0.013000000000000001,49.4,0.44,0.05075120000000022
2013,6008301202,8.03,0.0,15.58,0.0,2910.0,0.073,11.9,1.5,0.06314169999999943
2013,6008300902,8.22,0.0,16.42,5914.0,28.4,0.004,8.1,0.33,0.031260200000000085
2014,6010700202,8.31,64.0,16.31,63067.0,390.0,0.012,2.5,0.43,0.029328350000000083
2014,6010402702,8.16,746.0,13.95,35366.0,61.5,0.005,10.6,0.31,0.028679799999999922
2014,6009701102,8.35,0.0,16.85,6300.0,941.0,0.03,4.7,0.98,0.05898790000000015
2014,6009700302,8.12,0.0,17.4,5388.0,998.0,0.0279999999999999,2.3,0.49,0.02805109999999987
2014,6009701302,8.39,0.0,16.84,6300.0,363.0,0.008,6.0,0.39,0.02999519999999995
2014,6009701802,8.19,0.0,14.99,11854.0,116.0,0.01,4.3,0.44,0.026598300000000016
2014,6010403702,8.89,0.0,13.77,7264.0,256.0,0.011000000000000001,33.2,0.49,0.04321665000000042
2014,6009400202,8.18,0.0,16.1,5532.0,2800.0,0.0559999999999999,4.9,0.38,0.025532249999999937
2014,6009700702,8.12,0.0,16.82,9623.0,278.0,0.008,5.6,0.38,0.030113399999999808
2014,6008500302,8.04,0.0,21.13,2005.0,1100.0,0.036000000000000004,5.1,0.34,0.03544944999999975
2014,6008000702,7.99,0.0,15.79,7940.0,780.0,0.017,1.7,0.43,0.031740099999999986
2014,6008501402,8.34,0.0,15.36,4689.0,1790.0,0.26,7.4,4.72,0.08085359999999801
2014,6008200302,8.06,0.0,20.12,6748.0,5610.0,0.09300000000000001,10.8,1.4,0.1409725999999994
2014,6008500402,7.96,0.0,20.24,2418.0,2870.0,0.044000000000000004,5.3,0.49,0.030162799999999837
2014,6008000602,7.89,0.0,17.7,5540.0,2120.0,0.044000000000000004,4.1,0.97,0.04849825000000034
2014,6008301202,8.06,0.0,19.84,41243.0,2220.0,0.065,3.7,1.67,0.10266430000000024
2014,6008300902,7.91,0.0,20.55,5761.0,44.2,0.004,1.6,0.53,0.03190070000000021
2014,6008301802,7.77,0.0,23.55,7011.0,61.4,0.005,3.4,0.38,0.026428299999999925
2014,6008300202,7.96,0.0,19.82,6660.0,482.0,0.013000000000000001,1.7,0.61,0.033562900000000034
2014,6008310402,8.8,0.0,17.29,7011.0,73.7,0.003,33.8,0.79,0.07608360000000008
2014,6008300402,8.05,0.0,18.34,5456.0,345.0,0.011000000000000001,3.2,0.52,0.03267674999999992
2014,6008301902,8.06,0.0,19.65,34299.0,531.0,0.02,2.6,0.84,0.08206619999999967
2014,6008310302,7.83,0.0,17.77,8607.0,313.0,0.011000000000000001,2.5,0.53,0.033414199999999894
2014,6009701102,8.15,0.0,18.59,6300.0,730.0,0.03,11.6,0.47,0.04311634999999985
2014,6009701802,8.23,0.0,19.85,11854.0,61.3,0.011000000000000001,3.3,0.33,0.02771719999999987
2014,6009700702,8.08,0.0,18.67,9623.0,180.0,0.01,4.2,0.33,0.028046250000000057
2014,6010402702,8.09,746.0,17.89,35366.0,31.3,0.005,17.2,0.44,0.04727245000000016
2014,6010403702,8.25,0.0,19.01,7264.0,370.0,0.011000000000000001,5.7,0.24,0.02020249999999997
2014,6010700202,8.0,64.0,19.26,63067.0,614.0,0.0139999999999999,8.5,0.56,0.03800219999999996
2014,6009400202,8.15,0.0,18.55,5532.0,1670.0,0.035,6.5,0.43,0.03002734999999958
2014,6009701302,8.2,0.0,19.44,6300.0,226.0,0.01,3.9,0.36,0.025533149999999918
2014,6009700302,8.05,0.0,18.71,5388.0,634.0,0.026000000000000002,5.8,0.57,0.04315074999999987
2014,6008200302,8.28,0.0,24.92,6748.0,1940.0,0.098,30.6,1.03,0.07619709999999966
2014,6008500302,8.25,0.0,21.66,2005.0,1100.0,0.036000000000000004,7.3,0.47,0.03833554999999986
2014,6008000602,8.35,0.0,20.92,5540.0,1420.0,0.0969999999999999,30.8,0.86,0.07921009999999996
2014,6008000702,8.04,0.0,18.86,7940.0,977.0,0.04,4.4,0.87,0.057411399999999856
2014,6008501402,8.28,0.0,20.09,4689.0,1390.0,0.059000000000000004,12.0,1.2,0.06353889999999943
2014,6008500402,8.22,0.0,20.57,2418.0,2080.0,0.038,8.4,0.52,0.042505799999999726
2014,6008310402,8.15,0.0,21.76,7011.0,89.6,0.005,2.9,0.51,0.028144149999999955
2014,6008300202,8.25,0.0,20.88,6660.0,598.0,0.025,7.3,0.85,0.058368849999999875
2014,6008301202,8.32,0.0,20.78,41243.0,1550.0,0.0559999999999999,9.5,1.44,0.08053860000000018
2014,6008301802,8.27,0.0,21.26,7011.0,71.7,0.006,7.8,0.82,0.04856780000000023
2014,6008300902,8.32,0.0,20.1,5761.0,54.9,0.004,6.8,0.48,0.034379950000000235
2014,6008301902,8.45,0.0,21.13,34299.0,610.0,0.026000000000000002,6.6,0.76,0.08610374999999988
2014,6008310302,8.28,0.0,20.53,8607.0,408.0,0.02,5.9,0.75,0.0577585999999995
2014,6010403702,7.88,0.0,15.23,7264.0,314.0,0.006,5.8,0.52,0.034489150000000024
2014,6009701802,7.68,0.0,15.72,11854.0,147.0,0.012,4.4,0.58,0.03712815000000028
2014,6009701102,8.2,0.0,16.89,6300.0,851.0,0.034,29.1,0.79,0.08386005000000063
2014,6009700702,7.82,0.0,16.7,9623.0,313.0,0.002,4.5,0.58,0.04033970000000031
2014,6009400202,7.79,0.0,16.04,5532.0,805.0,0.018000000000000002,12.0,0.46,0.04212139999999961
2014,6009700302,7.9,0.0,17.08,5388.0,810.0,0.042,12.3,0.95,0.06423389999999936
2014,6010700202,7.93,64.0,17.1,63067.0,385.0,0.06,4.8,0.62,0.06059714999999956
2014,6009701302,7.99,0.0,16.46,6300.0,396.0,0.018000000000000002,9.1,0.61,0.04482574999999949
2014,6008200302,8.08,0.0,16.6,6748.0,1840.0,0.049,8.9,0.83,0.05459144999999974
2014,6008500302,8.02,0.0,17.2,2005.0,762.0,0.0139999999999999,8.7,0.64,0.043283550000000226
2014,6008500402,7.92,0.0,16.52,2418.0,1670.0,0.022000000000000002,8.4,0.54,0.04897804999999987
2014,6008000702,7.73,0.0,16.0,7940.0,481.0,0.011000000000000001,5.3,0.96,0.0564004
2014,6008000602,8.18,0.0,17.17,5540.0,884.0,0.047,11.9,0.7,0.06581964999999913
2014,6008501402,8.02,0.0,16.68,4689.0,1090.0,0.12300000000000001,9.9,1.65,0.07818289999999957
2014,6008310402,7.83,0.0,15.14,7011.0,90.1,0.004,6.8,0.84,0.05869210000000001
2014,6008310302,7.8,0.0,16.01,8607.0,294.0,0.018000000000000002,7.4,0.76,0.06481934999999897
2014,6008300902,8.12,0.0,16.02,5761.0,62.2,0.011000000000000001,4.7,0.66,0.035737500000000255
2014,6008300402,7.99,0.0,15.91,5456.0,378.0,0.011000000000000001,50.3,0.51,0.049516000000000324
2014,6008301802,8.03,0.0,15.7,7011.0,63.9,0.005,5.1,0.41,0.027013850000000204
2014,6008301202,7.93,0.0,15.21,41243.0,1080.0,0.05,20.1,1.12,0.09077354999999926
2014,6008301902,7.99,0.0,16.33,34299.0,443.0,0.032,21.6,0.88,0.07417380000000037
2014,6008300202,7.79,0.0,16.63,6660.0,374.0,0.021,16.4,0.81,0.08105739999999927
2014,6009701302,8.32,0.0,12.93,6300.0,182.0,0.005,15.3,0.4,0.030873999999999464
2014,6009400202,8.11,0.0,13.25,5532.0,684.0,0.023,12.9,0.16,0.028331050000000087
2014,6009700702,8.25,0.0,13.09,9623.0,158.0,0.006,8.3,0.42,0.036499599999999896
2014,6009701102,8.3,0.0,13.38,6300.0,352.0,0.013000000000000001,19.8,0.44,0.03699064999999972
2014,6010700202,8.05,64.0,13.13,63067.0,202.0,0.009000000000000001,8.2,0.48,0.03499304999999949
2014,6009700302,8.28,0.0,14.89,5388.0,388.0,0.011000000000000001,7.4,0.51,0.03546304999999978
2014,6010402702,8.13,746.0,13.33,35366.0,60.6,0.005,26.2,0.48,0.05724765000000005
2014,6010403702,8.16,0.0,13.28,7264.0,135.0,0.006,3.8,0.56,0.030271300000000282
2014,6009701802,8.12,0.0,13.59,11854.0,111.0,0.006,5.6,0.5,0.02694605000000011
2014,6008500302,8.26,0.0,20.5,2005.0,440.0,0.012,4.6,0.39,0.032926099999999674
